time_s,hip_target_raw,hip_pos_raw,hip_error_raw,hip_error_wrap_raw,hip_error_output_rad,thigh_target_raw,thigh_pos_raw,thigh_error_raw,thigh_error_wrap_raw,thigh_target_delta_raw,thigh_pos_delta_raw,thigh_target_delta_output_rad,thigh_pos_delta_output_rad,thigh_error_output_rad,thigh_sine_command_output_rad,hip_output_bias_rad,hip_bias_sign,thigh_sine_amplitude_rad,thigh_sine_period_s,gear_ratio,motor_sign
13.115066289901733,-6.069321022033692,-1.4741555452346802,-4.5951654767990116,1.6880198303805747,0.27030385157641246,1.3990424695531178,-0.02147573232650757,1.4205182018796254,1.4205182018796254,0.9495860758343984,-0.47093212604522705,-0.05585800446084696,0.027701889767366296,-0.08355989422821326,-0.05585800446084696,0.08,1.0,0.08,5.0,17.0,-1.0
13.12787938117981,-6.069321022033692,-1.4726215600967407,-4.596699461936951,1.6864858452426352,0.2703940859962912,1.414594942267668,-0.0015339808305725455,1.4161289230982406,1.4161289230982401,0.9651385485489485,-0.45099037454929203,-0.05677285579699697,0.02652884556172306,-0.08330170135872003,-0.05677285579699698,0.08,1.0,0.08,5.0,17.0,-1.0
13.140671730041504,-6.069321022033692,-1.4695535898208618,-4.59976743221283,1.6834178749667563,0.2705745548360488,1.4298726354935793,4.384117126464844,-2.9542444909712646,-2.9542444909712646,0.9804162417748599,3.9346607327461243,-0.057671543633815284,-0.2314506313380073,0.17377908770419204,-0.057671543633815284,0.08,1.0,0.08,5.0,17.0,-1.0
13.153403043746948,-6.069321022033692,-1.4680196046829224,-4.601301417350769,1.6818838898288169,0.27066478925592763,1.4448259015664164,0.09357283264398575,1.3512530689224307,1.3512530689224302,0.995369507847697,-0.35588356107473373,-0.05855114752045276,0.02093432712204316,-0.07948547464249592,-0.05855114752045276,0.08,1.0,0.08,5.0,17.0,-1.0
13.166246175765991,-6.069321022033692,-1.466485619544983,-4.602835402488709,1.6803499046908774,0.2707550236758064,1.4596523579319143,0.12118448317050934,1.338467874761405,1.3384678747614052,1.0101959642131948,-0.32827191054821014,-0.059423292012540874,0.019310112385188833,-0.0787334043977297,-0.05942329201254087,0.08,1.0,0.08,5.0,17.0,-1.0
13.179071187973022,-6.069321022033692,-1.4649516344070435,-4.604369387626648,1.678815919552938,0.2708452580956852,1.474195332266828,0.13345633447170258,1.3407389977951254,1.3407389977951256,1.0247389385481085,-0.3160000592470169,-0.060278761091065204,0.01858823877923629,-0.07886699987030149,-0.060278761091065204,0.08,1.0,0.08,5.0,17.0,-1.0
13.191888809204102,-6.069321022033692,-1.4634177684783936,-4.605903253555298,1.677282053624288,0.27093548550325286,1.4884639985581307,4.384117126464844,-2.895653127906713,-2.895653127906713,1.0390076048394112,3.9346607327461243,-0.06111809440231831,-0.2314506313380073,0.170332536935689,-0.06111809440231831,0.08,1.0,0.08,5.0,17.0,-1.0
13.204462766647339,-6.069321022033692,-1.4603497982025146,-4.608971223831177,1.6742140833484092,0.2711159543430104,1.5021995238422727,4.384117126464844,-2.881917602622571,-2.881917602622571,1.0527431301235533,3.9346607327461243,-0.061926066477856076,-0.2314506313380073,0.16952456486015124,-0.06192606647785607,0.08,1.0,0.08,5.0,17.0,-1.0
13.217311143875122,-6.069321022033692,-1.4373400211334229,-4.631981000900269,1.6512043062793174,0.2724694706411923,1.5159632959813842,4.384117126464844,-2.8681538304834593,-2.8681538304834593,1.0665069022626648,3.9346607327461243,-0.06273570013309793,-0.2314506313380073,0.16871493120490938,-0.06273570013309793,0.08,1.0,0.08,5.0,17.0,-1.0
13.22996997833252,-6.069321022033692,-1.4220002889633179,-4.647320733070374,1.6358645741092124,0.27337180782766907,1.52925214353159,0.16413594782352448,1.3651161957080655,1.3651161957080653,1.0797957498128705,-0.285320445895195,-0.06351739704781591,0.016783555640893823,-0.08030095268870974,-0.06351739704781591,0.08,1.0,0.08,5.0,17.0,-1.0
13.242620944976807,-6.069321022033692,-1.4051264524459839,-4.664194569587708,1.6189907375918784,0.27436438644633576,1.5422597499941741,-1.4051264524459839,2.947386202440158,2.947386202440158,1.0928033562754547,-1.8545828461647034,-0.06428255036914439,0.10909310859792373,-0.1733756589670681,-0.06428255036914439,0.08,1.0,0.08,5.0,17.0,-1.0
